"game_date","time","home_team","away_team","spread","over_vig","under_vig"
2023-03-22,"00:10:00Z","New Orleans Pelicans","San Antonio Spurs",-11,1.85,1.95
2023-03-22,"02:10:00Z","Sacramento Kings","Boston Celtics",-4.5,1.9,1.9
2023-03-22,"02:40:00Z","Los Angeles Clippers","Oklahoma City Thunder",-6.5,1.9,1.9
2023-03-22,"23:10:00Z","Washington Wizards","Denver Nuggets",NA,NA,NA
2023-03-22,"23:40:00Z","Dallas Mavericks","Golden State Warriors",2.5,1.9,1.9
2023-03-22,"23:40:00Z","Toronto Raptors","Indiana Pacers",8,1.95,1.85
2023-03-22,"23:40:00Z","Miami Heat","New York Knicks",-1.5,1.9,1.9
2023-03-23,"00:00:00Z","Memphis Grizzlies","Houston Rockets",13,1.9,1.9
2023-03-23,"00:10:00Z","Minnesota Timberwolves","Atlanta Hawks",4.5,1.9,1.9
2023-03-23,"00:10:00Z","Chicago Bulls","Philadelphia 76ers",3.5,1.9,1.9
2023-03-23,"00:10:00Z","Milwaukee Bucks","San Antonio Spurs",-17.5,1.9,1.9
2023-03-23,"01:10:00Z","Utah Jazz","Portland Trail Blazers",5,1.9,1.9
2023-03-23,"02:10:00Z","Los Angeles Lakers","Phoenix Suns",1.5,1.85,1.95
2023-03-23,"23:10:00Z","Orlando Magic","New York Knicks",-3.5,1.9,1.9
2023-03-23,"23:40:00Z","Brooklyn Nets","Cleveland Cavaliers",4,1.9,1.9
2023-03-24,"00:10:00Z","New Orleans Pelicans","Charlotte Hornets",8.5,1.9,1.9
2023-03-24,"02:40:00Z","Los Angeles Clippers","Oklahoma City Thunder",-3,1.9,1.9
2023-03-24,"23:10:00Z","Boston Celtics","Indiana Pacers",-11.5,1.9,1.9
2023-03-24,"23:10:00Z","Washington Wizards","San Antonio Spurs",7,1.95,1.85
2023-03-24,"23:40:00Z","Toronto Raptors","Detroit Pistons",12.5,1.9,1.9
2023-03-25,"00:10:00Z","Memphis Grizzlies","Houston Rockets",13,1.9,1.9
2023-03-25,"00:40:00Z","Dallas Mavericks","Charlotte Hornets",13.5,1.9,1.9
2023-03-25,"01:10:00Z","Utah Jazz","Milwaukee Bucks",-9,1.9,1.9
2023-03-25,"02:10:00Z","Portland Trail Blazers","Chicago Bulls",-2.5,1.9,1.9
2023-03-25,"02:10:00Z","Golden State Warriors","Philadelphia 76ers",-6,1.9,1.9
2023-03-25,"02:10:00Z","Sacramento Kings","Phoenix Suns",5,1.9,1.9
2023-03-25,"02:40:00Z","Los Angeles Lakers","Oklahoma City Thunder",-5.5,1.9,1.9
2023-03-25,"21:10:00Z","Atlanta Hawks","Indiana Pacers",-8.5,1.9,1.9
2023-03-26,"00:10:00Z","Miami Heat","Brooklyn Nets",5.5,1.9,1.9
2023-03-26,"01:10:00Z","Denver Nuggets","Milwaukee Bucks",-2.5,1.9,1.9
2023-03-26,"02:10:00Z","Phoenix Suns","Philadelphia 76ers",1.5,1.95,1.85
2023-03-26,"02:10:00Z","Sacramento Kings","Utah Jazz",-7.5,1.9,1.9
2023-03-26,"02:40:00Z","Los Angeles Clippers","New Orleans Pelicans",-5,1.9,1.9
2023-03-26,"17:00:00Z","Charlotte Hornets","Dallas Mavericks",9.5,1.9,1.9
2023-03-26,"19:40:00Z","Los Angeles Lakers","Chicago Bulls",3.5,1.9,1.9
2023-03-26,"22:00:00Z","Orlando Magic","Brooklyn Nets",2,1.9,1.9
2023-03-26,"22:00:00Z","Cleveland Cavaliers","Houston Rockets",-14,1.9,1.9
2023-03-26,"22:10:00Z","Atlanta Hawks","Memphis Grizzlies",3,1.9,1.9
2023-03-26,"22:10:00Z","Boston Celtics","San Antonio Spurs",-16,1.9,1.9
2023-03-26,"22:10:00Z","Toronto Raptors","Washington Wizards",-10.5,1.95,1.85
2023-03-26,"23:10:00Z","Portland Trail Blazers","Oklahoma City Thunder",-8,1.9,1.9
2023-03-27,"00:40:00Z","Golden State Warriors","Minnesota Timberwolves",-6.5,1.9,1.9
2023-03-27,"23:00:00Z","Detroit Pistons","Milwaukee Bucks",17.5,1.9,1.9
2023-03-27,"23:10:00Z","Indiana Pacers","Dallas Mavericks",1.5,1.8,2
2023-03-27,"23:30:00Z","New York Knicks","Houston Rockets",12.5,1.9,1.9
2023-03-28,"01:10:00Z","Utah Jazz","Phoenix Suns",-6.5,1.9,1.9
2023-03-28,"01:40:00Z","Denver Nuggets","Philadelphia 76ers",-5.5,1.9,1.9
2023-03-28,"02:00:00Z","Portland Trail Blazers","New Orleans Pelicans",-9.5,1.9,1.9
2023-03-28,"02:10:00Z","Sacramento Kings","Minnesota Timberwolves",4.5,1.9,1.9
2023-03-28,"02:40:00Z","Los Angeles Clippers","Chicago Bulls",3.5,1.9,1.9
2023-03-28,"23:10:00Z","Washington Wizards","Boston Celtics",-12.5,1.9,1.9
2023-03-28,"23:30:00Z","Toronto Raptors","Miami Heat",3,1.9,1.9
2023-03-28,"23:40:00Z","Atlanta Hawks","Cleveland Cavaliers",1.5,1.9,1.9
2023-03-29,"00:10:00Z","Oklahoma City Thunder","Charlotte Hornets",9,1.95,1.85
2023-03-29,"00:10:00Z","Memphis Grizzlies","Orlando Magic",-7,1.9,1.9
2023-03-29,"02:00:00Z","Golden State Warriors","New Orleans Pelicans",-8,1.9,1.9
2023-03-29,"23:10:00Z","Indiana Pacers","Milwaukee Bucks",11.5,1.9,1.9
2023-03-29,"23:40:00Z","Brooklyn Nets","Houston Rockets",-11.5,1.9,1.9
2023-03-29,"23:40:00Z","Philadelphia 76ers","Dallas Mavericks",4.5,1.9,1.9
2023-03-29,"23:40:00Z","New York Knicks","Miami Heat",5,1.85,1.95
2023-03-30,"00:10:00Z","Chicago Bulls","Los Angeles Lakers",1.5,1.9,1.9
2023-03-30,"00:10:00Z","Oklahoma City Thunder","Detroit Pistons",11,1.95,1.85
2023-03-30,"00:10:00Z","Memphis Grizzlies","Los Angeles Clippers",5.5,1.9,1.9
2023-03-30,"00:10:00Z","San Antonio Spurs","Utah Jazz",5,1.95,1.85
2023-03-30,"02:10:00Z","Phoenix Suns","Minnesota Timberwolves",5.5,1.9,1.9
2023-03-30,"02:10:00Z","Portland Trail Blazers","Sacramento Kings",14,1.9,1.9
2023-03-30,"23:30:00Z","Milwaukee Bucks","Boston Celtics",2.5,1.9,1.9
2023-03-31,"02:00:00Z","Denver Nuggets","New Orleans Pelicans",-7,1.9,1.9
2023-03-31,"23:10:00Z","Charlotte Hornets","Chicago Bulls",8.5,1.9,1.9
2023-03-31,"23:10:00Z","Indiana Pacers","Oklahoma City Thunder",3,1.9,1.9
2023-03-31,"23:10:00Z","Washington Wizards","Orlando Magic",1.5,1.85,1.95
2023-03-31,"23:10:00Z","Philadelphia 76ers","Toronto Raptors",-6.5,1.9,1.9
2023-03-31,"23:40:00Z","Brooklyn Nets","Atlanta Hawks",-1.5,1.95,1.85
2023-03-31,"23:40:00Z","Boston Celtics","Utah Jazz",-13.5,1.9,1.9
2023-03-31,"23:40:00Z","Cleveland Cavaliers","New York Knicks",-4.5,1.9,1.9
2023-04-01,"00:10:00Z","Houston Rockets","Detroit Pistons",5,1.9,1.9
2023-04-01,"00:10:00Z","Memphis Grizzlies","Los Angeles Clippers",6.5,1.9,1.9
2023-04-01,"00:10:00Z","Minnesota Timberwolves","Los Angeles Lakers",1.5,1.77,2.05
2023-04-01,"02:10:00Z","Golden State Warriors","San Antonio Spurs",-16.5,1.9,1.9
2023-04-01,"02:10:00Z","Portland Trail Blazers","Sacramento Kings",15,1.9,1.9
2023-04-01,"02:40:00Z","Phoenix Suns","Denver Nuggets",8.5,1.9,1.9
2023-04-01,"23:40:00Z","Miami Heat","Dallas Mavericks",1.5,1.85,1.95
2023-04-02,"00:40:00Z","New Orleans Pelicans","Los Angeles Clippers",3,1.9,1.9
2023-04-02,"17:00:00Z","Charlotte Hornets","Toronto Raptors",13.5,1.9,1.9
2023-04-02,"19:30:00Z","Chicago Bulls","Memphis Grizzlies",3,1.9,1.9
2023-04-02,"19:30:00Z","Minnesota Timberwolves","Portland Trail Blazers",-16.5,1.85,1.95
2023-04-02,"19:40:00Z","Brooklyn Nets","Utah Jazz",-8.5,1.9,1.9
2023-04-02,"22:00:00Z","Atlanta Hawks","Dallas Mavericks",-4,1.9,1.9
2023-04-02,"22:00:00Z","Orlando Magic","Detroit Pistons",9.5,1.95,1.85
2023-04-02,"22:00:00Z","New York Knicks","Washington Wizards",-12,1.9,1.9
2023-04-02,"22:00:00Z","Sacramento Kings","San Antonio Spurs",-16,1.9,1.9
2023-04-02,"23:00:00Z","Houston Rockets","Los Angeles Lakers",11,1.9,1.9
2023-04-02,"23:00:00Z","Oklahoma City Thunder","Phoenix Suns",4.5,1.95,1.85
2023-04-03,"00:00:00Z","Cleveland Cavaliers","Indiana Pacers",-12.5,1.9,1.9
2023-04-03,"00:00:00Z","Milwaukee Bucks","Philadelphia 76ers",-5,1.9,1.9
2023-04-03,"00:40:00Z","Denver Nuggets","Golden State Warriors",-2.5,1.9,1.9
2023-04-04,"23:10:00Z","Charlotte Hornets","Toronto Raptors",14.5,1.95,1.85
2023-04-04,"23:10:00Z","Orlando Magic","Cleveland Cavaliers",-5,1.95,1.85
2023-04-04,"23:10:00Z","Detroit Pistons","Miami Heat",11,1.9,1.9
2023-04-04,"23:10:00Z","Washington Wizards","Milwaukee Bucks",-12,1.9,1.9
2023-04-04,"23:40:00Z","Brooklyn Nets","Minnesota Timberwolves",-1.5,1.85,1.95
2023-04-05,"00:00:00Z","Philadelphia 76ers","Boston Celtics",1.5,1.9,1.9
2023-04-05,"00:10:00Z","Chicago Bulls","Atlanta Hawks",2,1.95,1.85
2023-04-05,"00:10:00Z","Houston Rockets","Denver Nuggets",-10,1.9,1.9
2023-04-05,"00:10:00Z","Memphis Grizzlies","Portland Trail Blazers",-18,1.9,1.9
2023-04-05,"00:10:00Z","New Orleans Pelicans","Sacramento Kings",-1.5,1.9,1.9
2023-04-05,"01:10:00Z","Utah Jazz","Los Angeles Lakers",-6.5,1.9,1.9
2023-04-05,"02:10:00Z","Golden State Warriors","Oklahoma City Thunder",-7.5,1.85,1.95
2023-04-05,"02:10:00Z","Phoenix Suns","San Antonio Spurs",-19.5,1.9,1.9
2023-04-04,"23:10:00Z","Charlotte Hornets","Toronto Raptors",14.5,1.9,1.9
2023-04-04,"23:10:00Z","Orlando Magic","Cleveland Cavaliers",-4.5,1.9,1.9
2023-04-04,"23:10:00Z","Detroit Pistons","Miami Heat",12.5,1.9,1.9
2023-04-04,"23:10:00Z","Washington Wizards","Milwaukee Bucks",-13,1.9,1.9
2023-04-04,"23:40:00Z","Brooklyn Nets","Minnesota Timberwolves",1.5,1.8,2
2023-04-05,"00:00:00Z","Philadelphia 76ers","Boston Celtics",2.5,1.95,1.85
2023-04-05,"00:10:00Z","Chicago Bulls","Atlanta Hawks",4,1.9,1.9
2023-04-05,"00:10:00Z","Houston Rockets","Denver Nuggets",-9.5,1.9,1.9
2023-04-05,"00:10:00Z","Memphis Grizzlies","Portland Trail Blazers",-17.5,1.9,1.9
2023-04-05,"00:10:00Z","New Orleans Pelicans","Sacramento Kings",-3.5,1.85,1.95
2023-04-05,"01:10:00Z","Utah Jazz","Los Angeles Lakers",-9,1.95,1.85
2023-04-05,"02:10:00Z","Golden State Warriors","Oklahoma City Thunder",-8.5,1.95,1.85
2023-04-05,"02:10:00Z","Phoenix Suns","San Antonio Spurs",-18,1.9,1.9
2023-04-05,"23:10:00Z","Detroit Pistons","Brooklyn Nets",-10.5,1.85,1.95
2023-04-05,"23:10:00Z","Indiana Pacers","New York Knicks",8.5,1.9,1.9
2023-04-05,"23:40:00Z","Atlanta Hawks","Washington Wizards",-11.5,1.95,1.85
2023-04-05,"23:40:00Z","Boston Celtics","Toronto Raptors",-5,1.9,1.9
2023-04-05,"23:40:00Z","Milwaukee Bucks","Chicago Bulls",7.5,1.9,1.9
2023-04-06,"00:10:00Z","New Orleans Pelicans","Memphis Grizzlies",5,1.9,1.9
2023-04-06,"00:40:00Z","Dallas Mavericks","Sacramento Kings",-6,1.9,1.9
2023-04-06,"02:10:00Z","Los Angeles Clippers","Los Angeles Lakers",-3.5,1.85,1.95
2023-04-06,"23:10:00Z","Orlando Magic","Cleveland Cavaliers",8,1.85,1.95
2023-04-06,"23:30:00Z","Philadelphia 76ers","Miami Heat",3,1.9,1.9
2023-04-07,"00:10:00Z","San Antonio Spurs","Portland Trail Blazers",2.5,1.9,1.9
2023-04-07,"01:10:00Z","Utah Jazz","Oklahoma City Thunder",-7,1.9,1.9
2023-04-07,"02:00:00Z","Phoenix Suns","Denver Nuggets",7,1.9,1.9
2023-04-07,"23:10:00Z","Charlotte Hornets","Houston Rockets",2.5,1.9,1.9
2023-04-07,"23:10:00Z","Indiana Pacers","Detroit Pistons",6.5,1.9,1.9
2023-04-07,"23:10:00Z","Washington Wizards","Miami Heat",-6.5,1.9,1.9
2023-04-07,"23:40:00Z","Atlanta Hawks","Philadelphia 76ers",-9.5,1.9,1.9
2023-04-07,"23:40:00Z","Boston Celtics","Toronto Raptors",-2.5,1.9,1.9
2023-04-07,"23:40:00Z","Brooklyn Nets","Orlando Magic",-13.5,1.9,1.9
2023-04-08,"00:10:00Z","Milwaukee Bucks","Memphis Grizzlies",-7.5,1.9,1.9
2023-04-08,"00:10:00Z","New Orleans Pelicans","New York Knicks",-8.5,1.95,1.85
2023-04-08,"00:40:00Z","Dallas Mavericks","Chicago Bulls",10,1.9,1.9
2023-04-08,"02:10:00Z","Sacramento Kings","Golden State Warriors",-8.5,1.9,1.9
2023-04-08,"02:40:00Z","Los Angeles Lakers","Phoenix Suns",-8.5,1.9,1.9
2023-04-08,"19:40:00Z","Utah Jazz","Denver Nuggets",-7,1.9,1.9
2023-04-08,"20:10:00Z","Los Angeles Clippers","Portland Trail Blazers",-16.5,1.9,1.9
2023-04-08,"20:10:00Z","San Antonio Spurs","Minnesota Timberwolves",-14.5,1.9,1.9
2023-04-11,"23:10:00Z","Miami Heat","Atlanta Hawks",5.5,1.9,1.9
2023-04-12,"23:10:00Z","Toronto Raptors","Chicago Bulls",3.5,1.9,1.9
2023-04-09,"17:10:00Z","Boston Celtics","Atlanta Hawks",6.5,1.9,1.9
2023-04-09,"17:10:00Z","Brooklyn Nets","Philadelphia 76ers",-3.5,1.85,1.95
2023-04-09,"17:10:00Z","Cleveland Cavaliers","Charlotte Hornets",5.5,1.9,1.9
2023-04-09,"17:10:00Z","Chicago Bulls","Detroit Pistons",-7.5,1.9,1.9
2023-04-09,"17:10:00Z","Washington Wizards","Houston Rockets",-3,1.9,1.9
2023-04-09,"17:10:00Z","New York Knicks","Indiana Pacers",8.5,1.9,1.9
2023-04-09,"17:10:00Z","Miami Heat","Orlando Magic",-5.5,1.9,1.9
2023-04-09,"17:10:00Z","Toronto Raptors","Milwaukee Bucks",3,1.95,1.85
2023-04-09,"19:30:00Z","Portland Trail Blazers","Golden State Warriors",-17,1.9,1.9
2023-04-09,"19:30:00Z","Los Angeles Lakers","Utah Jazz",-16.5,1.9,1.9
2023-04-09,"19:40:00Z","Dallas Mavericks","San Antonio Spurs",-4.5,1.95,1.85
2023-04-09,"19:40:00Z","Denver Nuggets","Sacramento Kings",4,1.85,1.95
2023-04-09,"19:40:00Z","Phoenix Suns","Los Angeles Clippers",-11.5,1.9,1.9
2023-04-09,"19:40:00Z","Oklahoma City Thunder","Memphis Grizzlies",-2,1.9,1.9
2023-04-09,"19:40:00Z","Minnesota Timberwolves","New Orleans Pelicans",-3.5,1.9,1.9
2023-04-11,"23:00:00Z","Miami Heat","Atlanta Hawks",5.5,1.9,1.9
2023-04-12,"23:00:00Z","Toronto Raptors","Chicago Bulls",4.5,1.95,1.85
2023-04-11,"23:30:00Z","Miami Heat","Atlanta Hawks",4.5,1.9,1.9
2023-04-12,"02:00:00Z","Los Angeles Lakers","Minnesota Timberwolves",-6.5,1.85,1.95
2023-04-12,"23:00:00Z","Toronto Raptors","Chicago Bulls",5,1.85,1.95
2023-04-13,"01:30:00Z","New Orleans Pelicans","Oklahoma City Thunder",-5,1.9,1.9
2023-04-15,"17:00:00Z","Philadelphia 76ers","Brooklyn Nets",8,1.9,1.9
2023-04-15,"22:00:00Z","Cleveland Cavaliers","New York Knicks",-6,1.9,1.9
2023-04-16,"00:30:00Z","Sacramento Kings","Golden State Warriors",1.5,1.85,1.95
2023-04-17,"02:10:00Z","Phoenix Suns","Los Angeles Clippers",7,1.9,1.9
2023-04-11,"23:30:00Z","Miami Heat","Atlanta Hawks",5,1.9,1.9
2023-04-12,"02:00:00Z","Los Angeles Lakers","Minnesota Timberwolves",-8,1.95,1.85
2023-04-12,"23:00:00Z","Toronto Raptors","Chicago Bulls",5,1.95,1.85
2023-04-13,"01:30:00Z","New Orleans Pelicans","Oklahoma City Thunder",-5.5,1.9,1.9
2023-04-15,"17:00:00Z","Philadelphia 76ers","Brooklyn Nets",8,1.9,1.9
2023-04-15,"22:00:00Z","Cleveland Cavaliers","New York Knicks",-6,1.9,1.9
2023-04-16,"00:30:00Z","Sacramento Kings","Golden State Warriors",1.5,1.85,1.95
2023-04-17,"02:00:00Z","Phoenix Suns","Los Angeles Clippers",7,1.9,1.9
